min_max_neurons = [i for i in range(100, 550, 100)]
max_hidden_layers = 4

model = sklearn.neural_network.MLPClassifier(hidden_layer_sizes=permut, activation='relu', alpha=0.0001, batch_size='auto', learning_rate_init=0.001, max_iter=200)

Xtrain[:5000, :], ytrain[:5000]
Xval[:2500, :], yval[:2500]

total time = 19517s = 325 min = 5.5 h

Hidden layer sizes: (400, 200, 300, 400), validation accuracy: 0.9556, accumulated time 12197.685831069946
Hidden layer sizes: (400, 200, 300, 500), validation accuracy: 0.9552, accumulated time 12229.92083287239
Hidden layer sizes: (400, 200, 400, 100), validation accuracy: 0.9484, accumulated time 12252.964159965515
Hidden layer sizes: (400, 200, 400, 200), validation accuracy: 0.9444, accumulated time 12287.841704368591
Hidden layer sizes: (400, 200, 400, 300), validation accuracy: 0.928, accumulated time 12312.502519607544
Hidden layer sizes: (400, 200, 400, 400), validation accuracy: 0.9492, accumulated time 12342.051883935928
Hidden layer sizes: (400, 200, 400, 500), validation accuracy: 0.9424, accumulated time 12372.87022304535
Hidden layer sizes: (400, 200, 500, 100), validation accuracy: 0.9532, accumulated time 12395.814752101898
Hidden layer sizes: (400, 200, 500, 200), validation accuracy: 0.9408, accumulated time 12418.924419641495
Hidden layer sizes: (400, 200, 500, 300), validation accuracy: 0.9532, accumulated time 12457.023706912994
Hidden layer sizes: (400, 200, 500, 400), validation accuracy: 0.9512, accumulated time 12491.506555080414
Hidden layer sizes: (400, 200, 500, 500), validation accuracy: 0.9564, accumulated time 12542.49875831604
Hidden layer sizes: (400, 300, 100, 100), validation accuracy: 0.9448, accumulated time 12565.117395401001
Hidden layer sizes: (400, 300, 100, 200), validation accuracy: 0.9456, accumulated time 12589.540413618088
Hidden layer sizes: (400, 300, 100, 300), validation accuracy: 0.9532, accumulated time 12616.996491670609
Hidden layer sizes: (400, 300, 100, 400), validation accuracy: 0.9384, accumulated time 12638.424804210663
Hidden layer sizes: (400, 300, 100, 500), validation accuracy: 0.9516, accumulated time 12665.946008443832
Hidden layer sizes: (400, 300, 200, 100), validation accuracy: 0.9472, accumulated time 12691.320709466934
Hidden layer sizes: (400, 300, 200, 200), validation accuracy: 0.9432, accumulated time 12720.537329673767
Hidden layer sizes: (400, 300, 200, 300), validation accuracy: 0.9508, accumulated time 12747.475404024124
Hidden layer sizes: (400, 300, 200, 400), validation accuracy: 0.9536, accumulated time 12773.809557676315
Hidden layer sizes: (400, 300, 200, 500), validation accuracy: 0.9516, accumulated time 12802.479003429413
Hidden layer sizes: (400, 300, 300, 100), validation accuracy: 0.9484, accumulated time 12829.760224342346
Hidden layer sizes: (400, 300, 300, 200), validation accuracy: 0.95, accumulated time 12855.051688432693
Hidden layer sizes: (400, 300, 300, 300), validation accuracy: 0.934, accumulated time 12879.953091859818
Hidden layer sizes: (400, 300, 300, 400), validation accuracy: 0.9512, accumulated time 12907.89865899086
Hidden layer sizes: (400, 300, 300, 500), validation accuracy: 0.9392, accumulated time 12934.438885688782
Hidden layer sizes: (400, 300, 400, 100), validation accuracy: 0.9484, accumulated time 12960.613189458847
Hidden layer sizes: (400, 300, 400, 200), validation accuracy: 0.9548, accumulated time 12991.977450609207
Hidden layer sizes: (400, 300, 400, 300), validation accuracy: 0.9532, accumulated time 13020.529135465622
Hidden layer sizes: (400, 300, 400, 400), validation accuracy: 0.9568, accumulated time 13065.969720602036
Hidden layer sizes: (400, 300, 400, 500), validation accuracy: 0.944, accumulated time 13095.737035512924
Hidden layer sizes: (400, 300, 500, 100), validation accuracy: 0.9384, accumulated time 13126.243929386139
Hidden layer sizes: (400, 300, 500, 200), validation accuracy: 0.95, accumulated time 13161.693330526352
Hidden layer sizes: (400, 300, 500, 300), validation accuracy: 0.9508, accumulated time 13189.008278131485
Hidden layer sizes: (400, 300, 500, 400), validation accuracy: 0.9468, accumulated time 13221.251439094543
Hidden layer sizes: (400, 300, 500, 500), validation accuracy: 0.9524, accumulated time 13264.055562257767
Hidden layer sizes: (400, 400, 100, 100), validation accuracy: 0.9496, accumulated time 13292.536432266235
Hidden layer sizes: (400, 400, 100, 200), validation accuracy: 0.9496, accumulated time 13322.957352161407
Hidden layer sizes: (400, 400, 100, 300), validation accuracy: 0.9488, accumulated time 13350.918428182602
Hidden layer sizes: (400, 400, 100, 400), validation accuracy: 0.9372, accumulated time 13372.806024312973
Hidden layer sizes: (400, 400, 100, 500), validation accuracy: 0.9524, accumulated time 13405.271994113922
Hidden layer sizes: (400, 400, 200, 100), validation accuracy: 0.9476, accumulated time 13435.447236537933
Hidden layer sizes: (400, 400, 200, 200), validation accuracy: 0.9508, accumulated time 13475.571342468262
Hidden layer sizes: (400, 400, 200, 300), validation accuracy: 0.9448, accumulated time 13508.679957866669
Hidden layer sizes: (400, 400, 200, 400), validation accuracy: 0.9568, accumulated time 13557.178940296173
Hidden layer sizes: (400, 400, 200, 500), validation accuracy: 0.952, accumulated time 13599.322390794754
Hidden layer sizes: (400, 400, 300, 100), validation accuracy: 0.9512, accumulated time 13629.611083745956
Hidden layer sizes: (400, 400, 300, 200), validation accuracy: 0.9536, accumulated time 13663.349578142166
Hidden layer sizes: (400, 400, 300, 300), validation accuracy: 0.9408, accumulated time 13691.954151391983
Hidden layer sizes: (400, 400, 300, 400), validation accuracy: 0.9528, accumulated time 13726.846415042877
Hidden layer sizes: (400, 400, 300, 500), validation accuracy: 0.9508, accumulated time 13767.04185962677
Hidden layer sizes: (400, 400, 400, 100), validation accuracy: 0.9488, accumulated time 13800.917858362198
Hidden layer sizes: (400, 400, 400, 200), validation accuracy: 0.9512, accumulated time 13837.080819129944
Hidden layer sizes: (400, 400, 400, 300), validation accuracy: 0.9348, accumulated time 13869.756855726242
Hidden layer sizes: (400, 400, 400, 400), validation accuracy: 0.9496, accumulated time 13914.70839548111
Hidden layer sizes: (400, 400, 400, 500), validation accuracy: 0.9524, accumulated time 13958.51671242714
Hidden layer sizes: (400, 400, 500, 100), validation accuracy: 0.9564, accumulated time 14005.6388297081
Hidden layer sizes: (400, 400, 500, 200), validation accuracy: 0.9484, accumulated time 14035.3987596035
Hidden layer sizes: (400, 400, 500, 300), validation accuracy: 0.9392, accumulated time 14086.331228017807
Hidden layer sizes: (400, 400, 500, 400), validation accuracy: 0.9536, accumulated time 14158.599429368973
Hidden layer sizes: (400, 400, 500, 500), validation accuracy: 0.9536, accumulated time 14237.593062877655
Hidden layer sizes: (400, 500, 100, 100), validation accuracy: 0.95, accumulated time 14273.147043466568
Hidden layer sizes: (400, 500, 100, 200), validation accuracy: 0.95, accumulated time 14308.638857126236
Hidden layer sizes: (400, 500, 100, 300), validation accuracy: 0.9488, accumulated time 14343.171789646149
Hidden layer sizes: (400, 500, 100, 400), validation accuracy: 0.9448, accumulated time 14385.43263053894
Hidden layer sizes: (400, 500, 100, 500), validation accuracy: 0.95, accumulated time 14421.272942066193
Hidden layer sizes: (400, 500, 200, 100), validation accuracy: 0.9516, accumulated time 14476.391817808151
Hidden layer sizes: (400, 500, 200, 200), validation accuracy: 0.9516, accumulated time 14511.347307682037
Hidden layer sizes: (400, 500, 200, 300), validation accuracy: 0.9504, accumulated time 14547.09145116806
Hidden layer sizes: (400, 500, 200, 400), validation accuracy: 0.9504, accumulated time 14581.008905172348
Hidden layer sizes: (400, 500, 200, 500), validation accuracy: 0.952, accumulated time 14630.245631933212
Hidden layer sizes: (400, 500, 300, 100), validation accuracy: 0.9428, accumulated time 14679.849376916885
Hidden layer sizes: (400, 500, 300, 200), validation accuracy: 0.95, accumulated time 14721.399455070496
Hidden layer sizes: (400, 500, 300, 300), validation accuracy: 0.9468, accumulated time 14753.915966033936
Hidden layer sizes: (400, 500, 300, 400), validation accuracy: 0.9508, accumulated time 14804.326286554337
Hidden layer sizes: (400, 500, 300, 500), validation accuracy: 0.9568, accumulated time 14878.596553564072
Hidden layer sizes: (400, 500, 400, 100), validation accuracy: 0.954, accumulated time 14933.526131391525
Hidden layer sizes: (400, 500, 400, 200), validation accuracy: 0.9504, accumulated time 14977.525887489319
Hidden layer sizes: (400, 500, 400, 300), validation accuracy: 0.948, accumulated time 15014.613485574722
Hidden layer sizes: (400, 500, 400, 400), validation accuracy: 0.9488, accumulated time 15073.63895869255
Hidden layer sizes: (400, 500, 400, 500), validation accuracy: 0.9508, accumulated time 15125.282422065735
Hidden layer sizes: (400, 500, 500, 100), validation accuracy: 0.9536, accumulated time 15174.379311800003
Hidden layer sizes: (400, 500, 500, 200), validation accuracy: 0.9516, accumulated time 15214.46850657463
Hidden layer sizes: (400, 500, 500, 300), validation accuracy: 0.954, accumulated time 15257.959378004074
Hidden layer sizes: (400, 500, 500, 400), validation accuracy: 0.9532, accumulated time 15318.394034862518
Hidden layer sizes: (400, 500, 500, 500), validation accuracy: 0.9452, accumulated time 15361.407173156738
Hidden layer sizes: (500, 100, 100, 100), validation accuracy: 0.9496, accumulated time 15386.21557378769
Hidden layer sizes: (500, 100, 100, 200), validation accuracy: 0.9504, accumulated time 15409.631952047348
Hidden layer sizes: (500, 100, 100, 300), validation accuracy: 0.9492, accumulated time 15433.65371131897
Hidden layer sizes: (500, 100, 100, 400), validation accuracy: 0.95, accumulated time 15453.043858528137
Hidden layer sizes: (500, 100, 100, 500), validation accuracy: 0.9512, accumulated time 15476.52531337738
Hidden layer sizes: (500, 100, 200, 100), validation accuracy: 0.9508, accumulated time 15500.493332147598
Hidden layer sizes: (500, 100, 200, 200), validation accuracy: 0.9496, accumulated time 15523.908713817596
Hidden layer sizes: (500, 100, 200, 300), validation accuracy: 0.9432, accumulated time 15547.01245188713
Hidden layer sizes: (500, 100, 200, 400), validation accuracy: 0.9504, accumulated time 15570.76306796074
Hidden layer sizes: (500, 100, 200, 500), validation accuracy: 0.9508, accumulated time 15603.488171577454
Hidden layer sizes: (500, 100, 300, 100), validation accuracy: 0.95, accumulated time 15627.826085090637
Hidden layer sizes: (500, 100, 300, 200), validation accuracy: 0.9492, accumulated time 15653.492414474487
Hidden layer sizes: (500, 100, 300, 300), validation accuracy: 0.9528, accumulated time 15681.067669391632
Hidden layer sizes: (500, 100, 300, 400), validation accuracy: 0.9472, accumulated time 15714.551632165909
Hidden layer sizes: (500, 100, 300, 500), validation accuracy: 0.952, accumulated time 15744.337983131409
Hidden layer sizes: (500, 100, 400, 100), validation accuracy: 0.95, accumulated time 15771.672882556915
Hidden layer sizes: (500, 100, 400, 200), validation accuracy: 0.9484, accumulated time 15800.46538901329
Hidden layer sizes: (500, 100, 400, 300), validation accuracy: 0.9436, accumulated time 15826.131751298904
Hidden layer sizes: (500, 100, 400, 400), validation accuracy: 0.9424, accumulated time 15859.215276241302
Hidden layer sizes: (500, 100, 400, 500), validation accuracy: 0.95, accumulated time 15891.156367063522
Hidden layer sizes: (500, 100, 500, 100), validation accuracy: 0.9448, accumulated time 15913.207904815674
Hidden layer sizes: (500, 100, 500, 200), validation accuracy: 0.9352, accumulated time 15934.447105169296
Hidden layer sizes: (500, 100, 500, 300), validation accuracy: 0.9528, accumulated time 15970.411381721497
Hidden layer sizes: (500, 100, 500, 400), validation accuracy: 0.9436, accumulated time 15999.38927602768
Hidden layer sizes: (500, 100, 500, 500), validation accuracy: 0.9396, accumulated time 16029.92860507965
Hidden layer sizes: (500, 200, 100, 100), validation accuracy: 0.9468, accumulated time 16055.799419879913
Hidden layer sizes: (500, 200, 100, 200), validation accuracy: 0.9504, accumulated time 16078.5542345047
Hidden layer sizes: (500, 200, 100, 300), validation accuracy: 0.9516, accumulated time 16102.897640943527
Hidden layer sizes: (500, 200, 100, 400), validation accuracy: 0.9544, accumulated time 16125.643812656403
Hidden layer sizes: (500, 200, 100, 500), validation accuracy: 0.9556, accumulated time 16166.268170833588
Hidden layer sizes: (500, 200, 200, 100), validation accuracy: 0.9456, accumulated time 16189.57783460617
Hidden layer sizes: (500, 200, 200, 200), validation accuracy: 0.95, accumulated time 16209.212328195572
Hidden layer sizes: (500, 200, 200, 300), validation accuracy: 0.9504, accumulated time 16231.413954734802
Hidden layer sizes: (500, 200, 200, 400), validation accuracy: 0.9556, accumulated time 16262.661390066147
Hidden layer sizes: (500, 200, 200, 500), validation accuracy: 0.9512, accumulated time 16289.85717010498
Hidden layer sizes: (500, 200, 300, 100), validation accuracy: 0.9496, accumulated time 16316.238619089127
Hidden layer sizes: (500, 200, 300, 200), validation accuracy: 0.9524, accumulated time 16343.298269748688
Hidden layer sizes: (500, 200, 300, 300), validation accuracy: 0.956, accumulated time 16376.396755695343
Hidden layer sizes: (500, 200, 300, 400), validation accuracy: 0.9516, accumulated time 16416.184860944748
Hidden layer sizes: (500, 200, 300, 500), validation accuracy: 0.9492, accumulated time 16444.377465963364
Hidden layer sizes: (500, 200, 400, 100), validation accuracy: 0.9476, accumulated time 16472.73263692856
Hidden layer sizes: (500, 200, 400, 200), validation accuracy: 0.9536, accumulated time 16503.242555379868
Hidden layer sizes: (500, 200, 400, 300), validation accuracy: 0.9532, accumulated time 16535.443589925766
Hidden layer sizes: (500, 200, 400, 400), validation accuracy: 0.9448, accumulated time 16571.586463451385
Hidden layer sizes: (500, 200, 400, 500), validation accuracy: 0.9396, accumulated time 16593.519825458527
Hidden layer sizes: (500, 200, 500, 100), validation accuracy: 0.9476, accumulated time 16619.75696206093
Hidden layer sizes: (500, 200, 500, 200), validation accuracy: 0.9508, accumulated time 16645.132101774216
Hidden layer sizes: (500, 200, 500, 300), validation accuracy: 0.9492, accumulated time 16675.30609726906
Hidden layer sizes: (500, 200, 500, 400), validation accuracy: 0.9312, accumulated time 16706.04693007469
Hidden layer sizes: (500, 200, 500, 500), validation accuracy: 0.9552, accumulated time 16743.32124853134
Hidden layer sizes: (500, 300, 100, 100), validation accuracy: 0.9488, accumulated time 16776.299057006836
Hidden layer sizes: (500, 300, 100, 200), validation accuracy: 0.9484, accumulated time 16809.017559289932
Hidden layer sizes: (500, 300, 100, 300), validation accuracy: 0.9472, accumulated time 16836.78729557991
Hidden layer sizes: (500, 300, 100, 400), validation accuracy: 0.9488, accumulated time 16865.924881458282
Hidden layer sizes: (500, 300, 100, 500), validation accuracy: 0.952, accumulated time 16896.55397081375
Hidden layer sizes: (500, 300, 200, 100), validation accuracy: 0.954, accumulated time 16928.370884656906
Hidden layer sizes: (500, 300, 200, 200), validation accuracy: 0.948, accumulated time 16957.94579267502
Hidden layer sizes: (500, 300, 200, 300), validation accuracy: 0.9436, accumulated time 16980.770752429962
Hidden layer sizes: (500, 300, 200, 400), validation accuracy: 0.934, accumulated time 17005.135104894638
Hidden layer sizes: (500, 300, 200, 500), validation accuracy: 0.9532, accumulated time 17039.289766311646
Hidden layer sizes: (500, 300, 300, 100), validation accuracy: 0.9524, accumulated time 17070.989991426468
Hidden layer sizes: (500, 300, 300, 200), validation accuracy: 0.952, accumulated time 17099.767034053802
Hidden layer sizes: (500, 300, 300, 300), validation accuracy: 0.95, accumulated time 17129.72542667389
Hidden layer sizes: (500, 300, 300, 400), validation accuracy: 0.9528, accumulated time 17164.265072584152
Hidden layer sizes: (500, 300, 300, 500), validation accuracy: 0.9536, accumulated time 17196.40811395645
Hidden layer sizes: (500, 300, 400, 100), validation accuracy: 0.952, accumulated time 17226.273247003555
Hidden layer sizes: (500, 300, 400, 200), validation accuracy: 0.9528, accumulated time 17254.71418738365
Hidden layer sizes: (500, 300, 400, 300), validation accuracy: 0.9352, accumulated time 17282.312888145447
Hidden layer sizes: (500, 300, 400, 400), validation accuracy: 0.9504, accumulated time 17311.459941148758
Hidden layer sizes: (500, 300, 400, 500), validation accuracy: 0.9328, accumulated time 17342.49370408058
Hidden layer sizes: (500, 300, 500, 100), validation accuracy: 0.95, accumulated time 17376.684390306473
Hidden layer sizes: (500, 300, 500, 200), validation accuracy: 0.936, accumulated time 17417.08634328842
Hidden layer sizes: (500, 300, 500, 300), validation accuracy: 0.9552, accumulated time 17465.366230249405
Hidden layer sizes: (500, 300, 500, 400), validation accuracy: 0.9484, accumulated time 17511.28243803978
Hidden layer sizes: (500, 300, 500, 500), validation accuracy: 0.9568, accumulated time 17562.79966688156
Hidden layer sizes: (500, 400, 100, 100), validation accuracy: 0.9516, accumulated time 17590.815744638443
Hidden layer sizes: (500, 400, 100, 200), validation accuracy: 0.9508, accumulated time 17619.423240423203
Hidden layer sizes: (500, 400, 100, 300), validation accuracy: 0.9308, accumulated time 17646.95561170578
Hidden layer sizes: (500, 400, 100, 400), validation accuracy: 0.954, accumulated time 17681.846304416656
Hidden layer sizes: (500, 400, 100, 500), validation accuracy: 0.9532, accumulated time 17712.661895513535
Hidden layer sizes: (500, 400, 200, 100), validation accuracy: 0.9524, accumulated time 17746.42460513115
Hidden layer sizes: (500, 400, 200, 200), validation accuracy: 0.9496, accumulated time 17775.58262848854
Hidden layer sizes: (500, 400, 200, 300), validation accuracy: 0.9528, accumulated time 17805.115649223328
Hidden layer sizes: (500, 400, 200, 400), validation accuracy: 0.9436, accumulated time 17829.271052837372
Hidden layer sizes: (500, 400, 200, 500), validation accuracy: 0.9536, accumulated time 17864.51380252838
Hidden layer sizes: (500, 400, 300, 100), validation accuracy: 0.9524, accumulated time 17895.599670648575
Hidden layer sizes: (500, 400, 300, 200), validation accuracy: 0.9384, accumulated time 17921.940228700638
Hidden layer sizes: (500, 400, 300, 300), validation accuracy: 0.9376, accumulated time 17951.061351060867
Hidden layer sizes: (500, 400, 300, 400), validation accuracy: 0.9524, accumulated time 17995.047720193863
Hidden layer sizes: (500, 400, 300, 500), validation accuracy: 0.9548, accumulated time 18035.781785964966
Hidden layer sizes: (500, 400, 400, 100), validation accuracy: 0.9544, accumulated time 18088.77606511116
Hidden layer sizes: (500, 400, 400, 200), validation accuracy: 0.956, accumulated time 18135.036353111267
Hidden layer sizes: (500, 400, 400, 300), validation accuracy: 0.9488, accumulated time 18174.472888708115
Hidden layer sizes: (500, 400, 400, 400), validation accuracy: 0.9552, accumulated time 18215.52011871338
Hidden layer sizes: (500, 400, 400, 500), validation accuracy: 0.9444, accumulated time 18251.376228809357
Hidden layer sizes: (500, 400, 500, 100), validation accuracy: 0.9544, accumulated time 18288.539843320847
Hidden layer sizes: (500, 400, 500, 200), validation accuracy: 0.942, accumulated time 18319.28063440323
Hidden layer sizes: (500, 400, 500, 300), validation accuracy: 0.9528, accumulated time 18378.968014478683
Hidden layer sizes: (500, 400, 500, 400), validation accuracy: 0.9048, accumulated time 18420.861978292465
Hidden layer sizes: (500, 400, 500, 500), validation accuracy: 0.9556, accumulated time 18474.38185286522
Hidden layer sizes: (500, 500, 100, 100), validation accuracy: 0.9472, accumulated time 18505.43081855774
Hidden layer sizes: (500, 500, 100, 200), validation accuracy: 0.9532, accumulated time 18543.55486536026
Hidden layer sizes: (500, 500, 100, 300), validation accuracy: 0.9488, accumulated time 18575.613132238388
Hidden layer sizes: (500, 500, 100, 400), validation accuracy: 0.9448, accumulated time 18602.603491544724
Hidden layer sizes: (500, 500, 100, 500), validation accuracy: 0.9476, accumulated time 18635.564344882965
Hidden layer sizes: (500, 500, 200, 100), validation accuracy: 0.9448, accumulated time 18666.14330649376
Hidden layer sizes: (500, 500, 200, 200), validation accuracy: 0.9448, accumulated time 18696.038358926773
Hidden layer sizes: (500, 500, 200, 300), validation accuracy: 0.9364, accumulated time 18722.576916456223
Hidden layer sizes: (500, 500, 200, 400), validation accuracy: 0.9424, accumulated time 18757.13535451889
Hidden layer sizes: (500, 500, 200, 500), validation accuracy: 0.9516, accumulated time 18794.132920503616
Hidden layer sizes: (500, 500, 300, 100), validation accuracy: 0.9584, accumulated time 18843.61519384384
Hidden layer sizes: (500, 500, 300, 200), validation accuracy: 0.952, accumulated time 18880.297097682953
Hidden layer sizes: (500, 500, 300, 300), validation accuracy: 0.9536, accumulated time 18918.384240865707
Hidden layer sizes: (500, 500, 300, 400), validation accuracy: 0.952, accumulated time 18963.21685242653
Hidden layer sizes: (500, 500, 300, 500), validation accuracy: 0.9548, accumulated time 19023.73002409935
Hidden layer sizes: (500, 500, 400, 100), validation accuracy: 0.95, accumulated time 19060.845770597458
Hidden layer sizes: (500, 500, 400, 200), validation accuracy: 0.9488, accumulated time 19118.76739525795
Hidden layer sizes: (500, 500, 400, 300), validation accuracy: 0.9512, accumulated time 19165.1164457798
Hidden layer sizes: (500, 500, 400, 400), validation accuracy: 0.9332, accumulated time 19216.816186904907
Hidden layer sizes: (500, 500, 400, 500), validation accuracy: 0.9372, accumulated time 19265.775257349014
Hidden layer sizes: (500, 500, 500, 100), validation accuracy: 0.95, accumulated time 19310.0977268219
Hidden layer sizes: (500, 500, 500, 200), validation accuracy: 0.9424, accumulated time 19347.012008666992
Hidden layer sizes: (500, 500, 500, 300), validation accuracy: 0.944, accumulated time 19379.835230112076
Hidden layer sizes: (500, 500, 500, 400), validation accuracy: 0.9388, accumulated time 19430.93361711502
Hidden layer sizes: (500, 500, 500, 500), validation accuracy: 0.958, accumulated time 19517.31071639061
Grid search done!
